OBJECTID,FIELD_LOCATION,FIELD_LATITUDE,FIELD_LONGITUDE,FIELD_AGENCY_FIRE_ID,FIELD_FIRE_SIZE,FIELD_AGENCY_FIRE_CAUSE,FIELD_SYSTEM_FIRE_CAUSE,FIELD_SITUATION_REPORT_DATE,FIELD_STATUS_DATE,FIELD_AGENCY_DATA_TIMEZONE,FIELD_STAGE_OF_CONTROL_STATUS,FIELD_PERCENT_CONTAINED,FIELD_RESPONSE_TYPE,FIELD_SEVERITY_NEAREST_DSR,FIELD_FIRE_WAS_PERSCRIBED,FIELD_AGENCY_PREPARE_LEVEL,FIELD_FIRE_TYPE_ICS,FIELD_AGENCY_CODE,REFRESHED_DATETIME,geometry_longitude,geometry_latitude,source_feature_id,geometry_type,snapshot_downloaded_at_utc,source_url,fire_id,agency_code,stage_of_control_code,stage_of_control_label,stage_of_control_label_provisional,stage_of_control_mapping_status,stage_of_control_display_label,is_active_fire,agency_fire_cause_code,system_fire_cause_code,response_type_code,response_type_label,fire_size_hectares,latitude,longitude,situation_report_datetime_utc,status_datetime_utc,refreshed_datetime_utc,cause_interpretation_provisional,cause_mapping_status,FIELD_LOCATION_is_minus_one,FIELD_PERCENT_CONTAINED_is_minus_one,FIELD_SEVERITY_NEAREST_DSR_is_minus_one,FIELD_AGENCY_PREPARE_LEVEL_is_minus_one,FIELD_FIRE_TYPE_ICS_is_minus_one
338268017,-1,52.031400000000005,-83.5051,COC_FIRE_045,243.0,LTG,L,1784467800000,1784474940000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-83.50510578320434,52.03140962860773,338268017,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,COC_FIRE_045,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,243.0,52.031400000000005,-83.5051,2026-07-19 13:30:00+00:00,2026-07-19 15:29:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338268033,-1,49.587900000000005,-88.9017,THU_FIRE_060,388.0,HUM,H,1784423580000,1784423640000,GMT,BM,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-88.90170714754049,49.587908943325104,338268033,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,THU_FIRE_060,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,HUM,H,FUL,Full Response,388.0,49.587900000000005,-88.9017,2026-07-19 01:13:00+00:00,2026-07-19 01:14:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338268065,-1,51.9287,-86.0321,NIP_FIRE_075,40.0,HUM,H,1784412300000,1784502000000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-86.03210662365656,51.928709446126135,338268065,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_075,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,HUM,H,MON,Monitored Response,40.0,51.9287,-86.0321,2026-07-18 22:05:00+00:00,2026-07-19 23:00:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338268081,-1,52.6762,-86.1931,NIP_FIRE_074,15.0,HUM,H,1784411400000,1784502000000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-86.19310681778211,52.67620952638171,338268081,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_074,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,HUM,H,MON,Monitored Response,15.0,52.6762,-86.1931,2026-07-18 21:50:00+00:00,2026-07-19 23:00:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338268097,-1,52.3267,-87.60820000000001,NIP_FIRE_073,2.0,HUM,H,1784410260000,1784502000000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-87.60820722579308,52.32670938224404,338268097,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_073,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,HUM,H,MON,Monitored Response,2.0,52.3267,-87.60820000000001,2026-07-18 21:31:00+00:00,2026-07-19 23:00:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338268113,-1,52.298500000000004,-87.8131,NIP_FIRE_072,8.0,HUM,H,1784409600000,1784502000000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-87.81310728842782,52.298509363802154,338268113,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_072,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,HUM,H,MON,Monitored Response,8.0,52.298500000000004,-87.8131,2026-07-18 21:20:00+00:00,2026-07-19 23:00:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338268129,-1,51.948800000000006,-87.67580000000001,NIP_FIRE_071,6.0,HUM,H,1784408880000,1784502000000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-87.67580717529269,51.94880933154954,338268129,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_071,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,HUM,H,MON,Monitored Response,6.0,51.948800000000006,-87.67580000000001,2026-07-18 21:08:00+00:00,2026-07-19 23:00:00+00:00,2026-07-30 23:07:43+00:00,Unmapped,Requires review,True,True,True,True,True
338268145,-1,51.072,-88.8491,NIP_FIRE_070,1200.0,LTG,L,1784402400000,1785428400000,GMT,BH,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-88.84910739360342,51.07200913744753,338268145,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_070,ON,BH,Being Held,,Confirmed,Being Held,True,LTG,L,FUL,Full Response,1200.0,51.072,-88.8491,2026-07-18 19:20:00+00:00,2026-07-30 16:20:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338268177,-1,51.3579,-88.60640000000001,NIP_FIRE_069,2142.0,LTG,L,1784389800000,1784397600000,GMT,OC,-1,FUL,-1,0,-1,-1,ON     ,1785452863000,-88.60640736844864,51.35790919080243,338268177,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_069,ON,OC,Out of Control,,Confirmed,Out of Control,True,LTG,L,FUL,Full Response,2142.0,51.3579,-88.60640000000001,2026-07-18 15:50:00+00:00,2026-07-18 18:00:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338268225,-1,53.1602,-91.2252,SLK_FIRE_099,136.6,LTG,L,1784317980000,1784325600000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-91.22520859210086,53.160209197856254,338268225,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_099,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,136.6,53.1602,-91.2252,2026-07-17 19:53:00+00:00,2026-07-17 22:00:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338268241,-1,52.547700000000006,-89.3515,SLK_FIRE_098,110.0,LTG,L,1784317860000,1784324880000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-89.35150784690067,52.54770927729664,338268241,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,SLK_FIRE_098,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,110.0,52.547700000000006,-89.3515,2026-07-17 19:51:00+00:00,2026-07-17 21:48:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338268737,-1,51.0506,-84.4881,COC_FIRE_044,117.0,LTG,L,1784216100000,1784216160000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-84.48810595327839,51.05060943788501,338268737,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,COC_FIRE_044,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,117.0,51.0506,-84.4881,2026-07-16 15:35:00+00:00,2026-07-16 15:36:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338268769,-1,52.2668,-82.2551,COC_FIRE_043,21.0,LTG,L,1784215200000,1784215260000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-82.25510539026882,52.26680973796056,338268769,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,COC_FIRE_043,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,21.0,52.2668,-82.2551,2026-07-16 15:20:00+00:00,2026-07-16 15:21:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338268881,-1,51.1565,-87.8229,NIP_FIRE_061,36.0,LTG,L,1784156520000,1784502000000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-87.8229070760532,51.156509222746486,338268881,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_061,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,36.0,51.1565,-87.8229,2026-07-15 23:02:00+00:00,2026-07-19 23:00:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269089,-1,50.9134,-87.8698,NIP_FIRE_056,0.3,LTG,L,1784077440000,1784502000000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-87.8698070474522,50.9134091886631,338269089,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_056,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,0.3,50.9134,-87.8698,2026-07-15 01:04:00+00:00,2026-07-19 23:00:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
338269105,-1,51.2501,-88.3103,NIP_FIRE_055,1.0,LTG,L,1784076960000,1784502000000,GMT,BM,-1,MON,-1,0,-1,-1,ON     ,1785452863000,-88.31030725206045,51.25010919915226,338269105,Point,2026-07-31T04:59:30.982399+00:00,https://ws.lioservices.lrc.gov.on.ca/arcgis1061a/rest/services/MNRF/Ontario_Fires_Map/MapServer/0/query,NIP_FIRE_055,ON,BM,,"Being Monitored (provisional, unconfirmed code)",Provisional,"Being Monitored (provisional, unconfirmed code)",True,LTG,L,MON,Monitored Response,1.0,51.2501,-88.3103,2026-07-15 00:56:00+00:00,2026-07-19 23:00:00+00:00,2026-07-30 23:07:43+00:00,Lightning,High-confidence provisional,True,True,True,True,True
